,Title,Published_date,Views,Favorite,Comments,Month
499,Class 12 English Board Exam | Student Reaction | Exam Review,2020-02-27,94033,0,704,Feb
500,Class 10 English | Student Reaction | Exam Review,2020-02-26,62330,0,412,Feb
501,Polynomials | Class 10 Mathematics for Board Exam,2020-02-25,26690,0,65,Feb
502,Class 12 Physical Education Exam | Student Reaction😱 | Exam Review | 2020🔥,2020-02-24,178257,0,968,Feb
503,Quadratic Equation | Class 10 Mathematics for Board Exams,2020-02-19,52069,0,232,Feb
504,Indigo chapter summary in Hindi | Class 12 English | Line by line reading,2020-02-13,456023,0,2074,Feb
505,Letter Writing | How to write letters | Format of Letter Writing | Class 12 Board Exam,2020-02-11,300213,0,977,Feb
506,Electricity | Class 10 Science for Board Exams,2020-02-10,57948,0,240,Feb
507,"Acids, Bases and Salts - 2 | Class 10 Science for Board Exams",2020-02-08,12304,0,118,Feb
508,Poster Making | Poster Making Format | How to write Posters for Class 12 English Board Exam,2020-02-07,150595,0,419,Feb
509,Notice Writing | Notice Writing Format | Notice Writing in English for Class 12 Board Exam,2020-02-07,269130,0,740,Feb
510,Magnetic Effect of Electric Current,2020-02-06,33946,0,197,Feb
511,Note Making | The Right format🔥 | for Class 12 English Board Exam,2020-02-06,248421,0,730,Feb
512,Note Making | Unseen Comprehension Passage | Class 12 English,2020-02-02,130094,0,594,Feb
513,Lost Springs summary in Hindi | Class 12 English Board Exam | Flamingo | Chapter Reading + Summary,2020-01-29,543529,0,1920,Jan
514,An Elementary School Classroom in a Slum summary in Hindi | Class 12 English |Book Reading + Summary,2020-01-28,484077,0,1425,Jan
515,Arraylist | Merge Intervals | Google | InterviewBit | Lecture 39,2020-01-27,80607,0,205,Jan
516,Going Places summary in Hindi | Class 12 English for Board Exam | Flamingo | Book Reading & Summary,2020-01-26,183198,0,559,Jan
517,Keeping Quiet  summary in Hindi | Class 12 English Flamingo,2020-01-24,508368,0,1567,Jan
518,Roadside Stand summary in Hindi | Class 12 English Flamingo,2020-01-24,222019,0,464,Jan
519,Aunt Jennifer's Tiger summary in Hindi | Class 12 English | Flamingo | Chapter Reading and Summary,2020-01-23,326065,0,745,Jan
520,Deep Water Class 12 Summary in Hindi | Flamingo | Book Reading and Summary,2020-01-23,500966,0,1508,Jan
521,GITHUB | All about Git and GitHub | The Placement Course | Lecture 38,2020-01-20,296022,0,412,Jan
522,Amines | Class 12 Organic Chemistry for Board Exam,2020-01-17,214266,0,699,Jan
523,A Thing of Beauty summary in Hindi | Class 12 English Board Exam | Book reading and explanation,2020-01-17,490927,0,1220,Jan
524,"Aldehyde, Ketones and Carboxylic -3 | Class 12 Organic Chemistry for Board Exam | Lecture 7",2020-01-16,81533,0,238,Jan
525,Aldehyde and Ketones | Class 12 Organic Chemistry for Board Exam,2020-01-16,111182,0,237,Jan
526,Aldehyde and Ketones | Class 12 Organic Chemistry for Board Exam,2020-01-16,136135,0,342,Jan
527,Alcohol Phenol and Ethers | Class 12 Organic Chemistry for Board Exam,2020-01-15,147643,0,340,Jan
528,Alcohol Phenol and Ether | Class 12 Organic Chemistry for Board Exam,2020-01-15,227187,0,461,Jan
529,Haloalkanes and Haloarenes | Class 12 Organic Chemistry for Board Exam,2020-01-14,243602,0,632,Jan
530,Organic Chemistry for Class 12 Board Exam | Alkyl Halides,2020-01-14,654035,0,1377,Jan
531,The Interview summary in Hindi | Class 12 English Board Exam | Flamingo | Explanation & Book Reading,2020-01-14,235749,0,357,Jan
532,On The Face Of It summary in Hindi | Class 12 English Board Exam | Notes + Book Reading,2020-01-13,275709,0,571,Jan
533,Memories of chIldhood summary in Hindi | Class 12 English Board Exam,2020-01-13,186528,0,513,Jan
534,Sequence Series for JEE Mains | Guaranteed Questions in 30 minutes,2020-01-12,42969,0,86,Jan
535,Poets and Pancake Class 12 in Hindi | Summary of Poets and Pancakes | Class 12 English | DPS RKPuram,2020-01-09,471072,0,920,Jan
536,The Rattrap Class 12 in Hindi | Summary of the rattrap | Notes | Book reading | DPS RK Puram,2020-01-09,623119,0,1141,Jan
537,"Python for Class 12 Board Exam | Society, Law and Ethics",2020-01-07,76883,0,325,Jan
538,The Last Lesson summary | in Hindi | Class 12 English Board Exam,2020-01-07,879572,0,3875,Jan
539,My Mother at Sixty Six summary | in Hindi | Class 12 English Board Exam,2020-01-07,683906,0,2704,Jan
540,JEE Mains | Previous year questions - Organic Chemistry Part -2,2020-01-04,14522,0,95,Jan
541,JEE Mains 2019 PYQ's : Oxygen containing compounds | Organic Chemistry,2020-01-04,16696,0,78,Jan
542,JEE Mains Organic Chemistry PYQ's | Nitrogen containing compounds,2020-01-03,30156,0,117,Jan
543,Class 12 Computer Science | Python | SQL Aggregation Function and Python- MySQL Connectivity,2020-01-03,112222,0,195,Jan
544,JEE Mains PYQ's of Hydrocarbon | Quick Revision of all previous year questions,2020-01-03,46496,0,174,Jan
545,Journey to the End of the Earth in Hindi | Class 12 English Board Exam,2020-01-03,279339,0,775,Jan
546,JEE Main | GOC Previous year Important Q's 🔥,2020-01-01,77273,0,203,Jan
547,Class 12 Python | Django Framework | Computer Science,2019-12-30,51648,0,214,Dec
548,The Enemy Class 12 Summary in Hindi 🔥 | NCERT Explanation,2019-12-30,504031,0,1181,Dec
549,JEE Main 2020 | Mathematical Reasoning in 15 minutes🔥 | Guaranteed Questions🔥,2019-12-30,118980,0,393,Dec
550,JEE Main 2020 | Quadratic in 15 minutes🔥 | Guaranteed Questions🔥,2019-12-28,79002,0,261,Dec
551,The Tiger King | Class 12 in Hindi |Summary and NCERT reading,2019-12-28,266683,0,930,Dec
552,The Third Level | Class 12 in Hindi | Summary with NCERT explanation,2019-12-28,686072,0,1718,Dec
553,JEE Main 2020 | Circles in 25 minutes🔥 | Guaranteed Questions🔥,2019-12-27,79504,0,280,Dec
554,Should Wizard Hit Mommy Class 12 in Hindi | Summary and NCERT explanation,2019-12-27,380395,0,1492,Dec
555,JEE Main 2020 | Ellipse in 15 minutes🔥 | Guaranteed Questions🔥,2019-12-26,50409,0,147,Dec
556,JEE Main 2020 | Parabola in 15 minutes🔥 | Guaranteed Questions🔥,2019-12-26,114729,0,325,Dec
557,JEE Main 2020 | Hyperbola in 15 minutes🔥 | Guaranteed Questions🔥,2019-12-26,111003,0,381,Dec
558,Class 12 Python for board exam | Computer Networks | Day 11,2019-12-26,133776,0,327,Dec
559,Class 12 Board Exam | Python | Data Visualisation using Pyplot,2019-12-17,64540,0,216,Dec
560,Class 12 Computer Science | Python | Stack and Queue,2019-12-15,67847,0,166,Dec
561,How to study Python for Class 12 Board Exam |  Program Efficiency,2019-12-12,39980,0,102,Dec
562,Python File Handling | Day 7,2019-12-09,86854,0,227,Dec
563,"Class 12 Python | Insertion Sort, Recursion, Python Libraries, Namspace, LEGB Rule | Day 6",2019-12-07,73170,0,109,Dec
564,Functions in Python for Class 12 Board Exams | Day 5,2019-12-06,119399,0,222,Dec
565,"Class 12 Computer Science Python for Board Exam | Tuples, Dictionary and Sorting Algorithm | Day 4",2019-12-05,87550,0,135,Dec
566,Class 12 Board Exam | Python | Strings and List in Python | Day 3,2019-12-04,114572,0,237,Dec
567,How to study Python for Class 12 Board Exam | Conditional Statement and Loops | Day 2,2019-12-03,169257,0,427,Dec
568,23. Arrays Practice Problem 3 | C++ Placement Course,2019-12-02,52583,0,294,Dec
569,"Class 12 Python | Variables, Data Types, Keywords, Operands, Input Output Comments | Day 1",2019-12-02,264163,0,0,Dec
570,How to study Python for Class 12 Board Exam | Python | Day 0,2019-12-01,363354,0,0,Dec
571,Problems on Arrays Part-2 | C++ Placement Course,2019-11-27,5571,0,0,Nov
572,Rotational Motion🔥,2019-11-20,32946,0,84,Nov
573,21. Problems on Data Structures - Arrays | C++ Placement Course,2019-11-20,37372,0,62,Nov
574,JEE Main | Work and Energy | Class 11 Physics🔥,2019-11-18,15799,0,31,Nov
575,Jee Main Physics | Center of Mass 🔥,2019-11-15,12672,0,37,Nov
576,JEE Main | Center of Mass🔥,2019-11-14,23584,0,58,Nov
577,21. Problems on Pointers | C++ Placement Course,2019-11-13,22474,0,0,Nov
578,20. Pointers for placement | C++ Placement Course,2019-11-10,30009,0,44,Nov
579,Jee Main | Collisions - Advanced Problems,2019-11-08,20194,0,43,Nov
580,Collisions Continued - Work and Energy,2019-11-07,13761,0,25,Nov
581,Collisions - Work and Energy,2019-11-06,24208,0,80,Nov
582,"19. Sorting Algorithms - Bubble, Selection & Insertion Sort | C++ Placement Course",2019-10-23,42813,0,88,Oct
583,Packages and Access Modifiers | Encapsulation Part-1,2019-10-15,118156,0,170,Oct
584,18. Understanding Inheritance in C++ | C++ Placement Course,2019-10-12,5088,0,45,Oct
585,17. Inheritance & Access Specifiers in C++ | C++ Placement Course,2019-10-06,28966,0,50,Oct
586,16. Function Overloading in C++ | C++ Placement Course,2019-10-04,33185,0,71,Oct
587,15. Object Oriented Programming | OOP's | C++ Placement Course,2019-10-03,55464,0,121,Oct
588,"14. Functions - Call by Value, Call by Reference in C++ | College Placement Course",2019-09-15,39862,0,117,Sep
589,Kinematics Previous Year Questions - (JEE Advance) | Live,2019-08-30,19848,0,76,Aug
590,"The Question asked by all BIG companies | Google, Amazon, Apple, Adobe, Microsoft",2019-08-29,96266,0,288,Aug
591,13. Functions and Return Type | C++ Placement Course,2019-08-25,37932,0,109,Aug
592,12. Functions in C++ | College Placement Course,2019-08-22,46332,0,71,Aug
593,"C++ | DS | Algorithms | Prime No, Fibonacci, Factorial  Lecture 11",2019-08-19,61221,0,103,Aug
594,C++ Placement Course |  Advance Patterns | Nested for loop | Lecture 10,2019-08-16,59462,0,124,Aug
595,C++  Placement Course | Arrays | Lecture,2019-08-13,57051,0,80,Aug
596,C++ Placement Course | Special Class on Patterns | Lecture 8,2019-08-10,88054,0,197,Aug
597,100K Special +Physics & Coding Announcement,2019-08-07,26063,0,210,Aug
598,C++ Placement Course | Nested Loops with examples | Lecture 7,2019-08-06,72651,0,162,Aug
599,C++ Placement Course | while loop & do-while loop | Lecture 6,2019-08-05,78382,0,177,Aug
600,C++ Placement Course | For-loops | Lecture-5,2019-08-04,90072,0,177,Aug
601,Live  Test for all students | Top 30 MCQ's of Vectors and Forces | 6:30 - 8:30PM,2019-07-30,25886,0,190,Jul
602,C++ Placement Course | Conditional Statements | Lecture - 4,2019-07-26,105619,0,316,Jul
603,C++ Placement Course | User Input and cout | Lecture - 3,2019-07-26,169372,0,483,Jul
604,C ++ Placement Course | Installation on Windows/MacOS | Tokens in C++,2019-07-25,288706,0,998,Jul
605,C++ | DS | Algorithms | The Placement Course | Beginners to Advance,2019-07-18,505116,0,1500,Jul
606,Physics for JEE | Vectors and Forces Lecture - 7| Minimum Separation and Dot Product,2019-07-10,38080,0,245,Jul
607,"Physics for JEE | Vectors and Forces Lecture - 6 | Swimmer, Rain and Aircraft Problem",2019-07-07,43179,0,292,Jul
608,Physics | Vectors and Forces Lecture  5 | Subtraction of Vector & Relative Velocity,2019-07-04,50534,0,296,Jul
609,"Physics Class 11 | Vectors and Forces | Lecture - 4 | Tension, String and Pulley",2019-07-02,122155,0,421,Jul
610,Course Structure And Study Plan,2019-07-01,51210,0,318,Jul
611,Physics Class 11 | Vectors and Forces | Lecture - 3 | Component Method of Vector Addition and Force.,2019-06-30,73305,0,456,Jun
612,"Class 11 Physics : Vectors and Forces for JEE Mains and Advance | Triangle Law, IIgm Law",2019-06-29,168511,0,929,Jun
613,Physics for Class 11 | Introduction to Physics | Vectors & Forces Part -1,2019-06-27,409711,0,2817,Jun
