,Title,Published_date,Views,Likes,Favorite,Comments,Month
459,Boyle's Law Experiment | Science Experiment | Physics Wallah #Shorts,2022-01-02,239711,20344,0,79,Jan
460,Happy New Year 🎊 from Sarvesh Sir & Team PW !!!,2022-01-01,22959,2608,0,161,Jan
461,Chemical Bonding 03 | Covalent Bond | Overlapping | Class11/JEE | RAFTAAR,2021-12-31,21030,876,0,238,Dec
462,Complex Number 01 | Positive Integral Power of IOTA | Modulus Conjugate | Class 11/JEE | RAFTAAR,2021-12-31,30491,1072,0,179,Dec
463,Laws of Motion 10 | 2 Block Problem | Class 11/JEE | RAFTAAR,2021-12-31,13143,527,0,73,Dec
464,Chemical Bonding 02 | Octet Rule | Formal Change | Class11/JEE,2021-12-30,20749,911,0,199,Dec
465,Quadratic Equations 04 | Descartes Root of Sign | Location of Roots | Class 11/JEE | RAFTAAR,2021-12-30,15246,639,0,386,Dec
466,Laws of Motion 09 | Friction | Class 11/JEE | RAFTAAR,2021-12-30,11774,496,0,93,Dec
467,Henry's Law Explained | Solubility Of Gas In Liquid | Chemistry | Physics Wallah #Shorts,2021-12-30,189061,17823,0,310,Dec
468,Chemical Bonding 01 | Octet Rule | Formal Change | Class11/JEE,2021-12-29,48908,1740,0,202,Dec
469,Quadratic Equations 03 | Graphs | Newton's Formula | Class 11/JEE | RAFTAAR,2021-12-29,19659,787,0,240,Dec
470,Laws of Motion 08 | Pseudo Force | Friction | Class 11/JEE | RAFTAAR,2021-12-29,12866,509,0,91,Dec
471,Quadratic Equations 02 | Condition Of Common Root | Identities | Newton's Formula | Class 11/JEE,2021-12-28,24008,836,0,357,Dec
472,Classification of Elements & Periodicity 09 | Electron Affinity | Electronegativity | Class11/JEE,2021-12-28,13073,494,0,210,Dec
473,Laws of Motion 07 | Spring Force | Weighing Machine | Pseudo Force | Class 11/JEE | RAFTAAR,2021-12-28,13314,549,0,81,Dec
474,JEE 2022 Syllabus Alert 📣 | 100 Days Strategy For JEE 2022 | Physics Wallah #shorts,2021-12-28,35959,3204,0,28,Dec
475,Classification of Elements & Periodicity 08 | Ionisation Energy | Electron Affinity | Class11/JEE,2021-12-27,13316,573,0,193,Dec
476,Laws of Motion 06 | Wedge Constraint | NLM on System | Class 11/JEE | RAFTAAR,2021-12-27,17574,678,0,160,Dec
477,LIVE Menti Quiz - Structure of Atom | Class 11/JEE | RAFTAAR,2021-12-26,25710,1780,0,44,Dec
478,GOC 10 | Introduction | Plane of Symmetry | Centre of Symmetry | Class 11/JEE | RAFTAAR,2021-12-26,11541,442,0,78,Dec
479,Cosmic Rays कितने खतरनाक हैं ?😱 Importance of Earth’s Magnetic Field | Physics Wallah #Shorts,2021-12-26,37140,3402,0,28,Dec
480,Classification of Elements & Periodicity 07 | Ionisation Energy | Electron Affinity | Class11/JEE,2021-12-24,14974,534,0,117,Dec
481,Quadratic Equations 01 | Quadratic Expression | Equation Sum | Product of Roots | Class 11/JEE,2021-12-24,41186,1396,0,386,Dec
482,Laws of Motion 05 | Constraint Motion | Class 11/JEE | RAFTAAR,2021-12-24,18835,690,0,124,Dec
483,Here's The Ultimate JEE 2022 Strategy 🤩 | JEE Crash Course In 2 Months | Physics Wallah #Shorts,2021-12-24,34637,3059,0,39,Dec
484,Mathematical Induction 01 | PMI and Homework Discussion | Class 11/JEE | RAFTAAR,2021-12-23,18066,614,0,57,Dec
485,Classification of Elements & Periodicity 06 | Atomic Radius | Ionic Radius | Class11/JEE,2021-12-23,14427,495,0,138,Dec
486,Laws of Motion 04 | Accelerated Motion | Constraint Motion | Class 11/JEE | RAFTAAR,2021-12-23,22934,818,0,117,Dec
487,Classification of Elements & Periodicity 05 | Atomic Radius | Ionic Radius | Class11/JEE,2021-12-22,18580,709,0,296,Dec
488,Height And Distance 01 | Trigonometric Inequalities | Class 11/JEE | RAFTAAR,2021-12-22,21793,912,0,189,Dec
489,Laws of Motion 03 | Equilibrium | Class 11/JEE | RAFTAAR,2021-12-22,17661,854,0,150,Dec
490,Classification of Elements & Periodicity 04 | Modern Periodic Table | Class11/JEE,2021-12-21,20507,822,0,195,Dec
491,Trigonometry-II 04 | Trigonometric Equations Remaining Part | Class 11/JEE | RAFTAAR,2021-12-21,15508,632,0,362,Dec
492,Laws of Motion 02 | Free Body Diagram | Equilibrium | Class 11/JEE | RAFTAAR,2021-12-21,29795,1136,0,162,Dec
493,#ConceptChamkega | SINGLET AND TRIPLET CARBENE | Physics Wallah #Shorts,2021-12-20,13212,936,0,11,Dec
494,Classification of Elements & Periodicity 03 | Modern Periodic Table | Class11/JEE,2021-12-20,22142,867,0,122,Dec
495,Trigonometry-II 03 | More Methods to Solve Trigonometric Equations | Class 11/JEE | RAFTAAR,2021-12-20,16842,712,0,344,Dec
496,"Laws of Motion 01 | Introduction to 1st,2nd & 3rd Law | Free Body Diagram | Class 11/JEE | RAFTAAR",2021-12-20,46796,1781,0,238,Dec
497,GOC 09 | Confirmational Isomerism | Class 11/JEE | RAFTAAR,2021-12-19,12916,485,0,56,Dec
498,Confused How To Stay Focused? Just Follow These 4 Easy Tips | Physics Wallah #Shorts,2021-12-19,36814,4543,0,54,Dec
499,GOC 08 | Absolute Configuration | Calculation & Properties of Geometrical Isomerism | Class 11/JEE,2021-12-18,14543,478,0,55,Dec
500,Trigonometry-II 02 | Methods to Solve Trigonometric Equations | Class 11/JEE | RAFTAAR,2021-12-18,19187,796,0,363,Dec
501,Live Practice Session - Motion in a Plane 11 | Relative & Projectile Motion | Class 11/JEE | RAFTAAR,2021-12-18,17340,1271,0,80,Dec
502,Classification of Elements & Periodicity 02 | Modern Periodic Table | Class11/JEE,2021-12-17,27802,1074,0,139,Dec
503,Trigonometry-II 01 | Range of Trigonometry | Methods to Solve Trigonometric Equations | Class 11/JEE,2021-12-17,23594,882,0,352,Dec
504,Motion in a Plane 10 | Velocity of Approach | Separation in 2-D | Class 11/JEE | RAFTAAR,2021-12-17,10566,462,0,67,Dec
505,Motion in a Plane 09 | Wind Problems | Rain Problems | Class 11/JEE | RAFTAAR,2021-12-16,10459,401,0,61,Dec
506,Classification of Elements & Periodicity 01 | Genesis of Periodic Classification | Class11/JEE,2021-12-16,45156,1608,0,230,Dec
507,Trigonometry 04 | More Problems on Telescopic Method | Conditional Identities | Class 11/JEE,2021-12-16,28746,947,0,373,Dec
508,#ConceptChamkega | Work Done By Friction | Work Power And Energy | Physics Wallah #Shorts,2021-12-16,15424,1399,0,22,Dec
509,Structure Of Atom 09 | Schrodinger Wave Equation | Class11/JEE | RAFTAAR,2021-12-15,25467,1033,0,338,Dec
510,Trigonometry 03 | Trigonometry Series Question | Question Practice | Class 11/JEE | RAFTAAR,2021-12-15,39017,1255,0,470,Dec
511,Motion in a Plane 08 | River Problems | Rain Problems | Class 11/JEE | RAFTAAR,2021-12-15,13635,595,0,111,Dec
512,Structure Of Atom 08 | Hund's Rule | Pauli Exclusion Principal | Class11/JEE | RAFTAAR,2021-12-14,16541,658,0,143,Dec
513,Trigonometry 02 | Compond Angles | Question Practice | Class 11/JEE | RAFTAAR,2021-12-14,46810,1550,0,602,Dec
514,Motion in a Plane 07 | Relative Motion in 1-D | Class 11/JEE | RAFTAAR,2021-12-14,12877,555,0,95,Dec
515,What Is a Black Box? Why Is It So Important in Airplane Crashes? Physics Wallah #Shorts,2021-12-14,25835,1911,0,18,Dec
516,Structure Of Atom 07 | Heisenberg Uncertainly Principal | Quantum Number | Class11/JEE | RAFTAAR,2021-12-13,21424,909,0,214,Dec
517,Trigonometry 01 | Angle & it's Units | Conversion | Quadrant Rule | Class 11/JEE | RAFTAAR,2021-12-13,76428,2504,0,1060,Dec
518,Motion in a Plane 06 || Relative Motion Introduction || Class 11/JEE || RAFTAAR,2021-12-13,12185,657,0,139,Dec
519,GOC 07 | Condition of Geometrical Isomerism | Class 11/JEE | RAFTAAR,2021-12-12,19386,662,0,92,Dec
520,GOC 06 | Structural Isomerism | Class 11/JEE | RAFTAAR,2021-12-11,23664,798,0,75,Dec
521,Relation & Function 09 | Transformation of Graphs | Class 11/JEE | RAFTAAR,2021-12-11,17593,810,0,291,Dec
522,Motion in a Plane 05 | Projectile from Inclined Plane | Class 11/JEE | RAFTAAR,2021-12-11,15651,685,0,138,Dec
523,Structure Of Atom 06 | Hydrogen Spectrum | De Broglie Equation | Class11/JEE | RAFTAAR,2021-12-10,23257,924,0,458,Dec
524,Relation & Function 08 | Questions on Greatest Integer | Signum & Exponential Function | Class 11,2021-12-10,18803,767,0,473,Dec
525,Motion in a Plane 04 | Projectile from Inclined Plane | Class 11/JEE | RAFTAAR,2021-12-10,13803,610,0,100,Dec
526,#ConceptChamkega | FRIEDEL CRAFT REACTION - JEE MAINS | Physics Wallah #Shorts,2021-12-10,13117,926,0,12,Dec
527,Structure Of Atom 05 | Bohr's Atomic Model | Hydrogen Spectrum | Class11/JEE | RAFTAAR,2021-12-09,22716,1047,0,604,Dec
528,Relation & Function 07 | Methods to Find Range | Important Graphs | Class 11/JEE | RAFTAAR,2021-12-09,19543,853,0,443,Dec
529,Motion in a Plane 03 | Projectile from H Height | Class 11/JEE | RAFTAAR,2021-12-09,15230,653,0,228,Dec
530,Structure Of Atom 04 | Bohr's Atomic Model | Class11/JEE | RAFTAAR,2021-12-08,27575,1290,0,252,Dec
531,Relation & Function 06 | Questions on Greatest Integer | Signum & Exponential Function | Class 11,2021-12-08,19700,802,0,454,Dec
532,Motion in a Plane 02 | Equation of Trajectory | Class 11/JEE | RAFTAAR,2021-12-08,19790,898,0,244,Dec
533,Structure Of Atom 03 | Planck's Quantum Theory | Photoelectric Effect | Class11/JEE | RAFTAAR,2021-12-07,35133,1289,0,386,Dec
534,Relation & Function 05 | Greatest Integer Function | Fractional Part Function | Class 11/JEE,2021-12-07,22776,972,0,809,Dec
535,Motion in a Plane 01 | Ground to Ground Projectile | Equation of Trajectory | Class 11/JEE,2021-12-07,43271,1570,0,173,Dec
536,मेहनत का फल मीठा होता है | How to Crack IIT | Physics Wallah #Shorts,2021-12-07,28353,2957,0,39,Dec
537,Structure Of Atom 02 | Thomson's Atomic Model | Rutherford's Experiment | Class11/JEE | RAFTAAR,2021-12-06,38665,1512,0,643,Dec
538,Relation & Function 04 | Monotonic Function | Logarithmic Inequalities | Floor Function | Class 11,2021-12-06,27951,1073,0,236,Dec
539,Motion in a straight Line 06 | Acceleration Time Curve | Variable Acceleration  | Class 11/JEE,2021-12-06,23117,897,0,182,Dec
540,GOC 05 | IUPAC Nomenclature | Class 11/JEE | RAFTAAR,2021-12-05,25988,878,0,106,Dec
541,#ConceptChamkega | Surface Tension Class 11 Experiment | Physics Wallah #Shorts,2021-12-05,50628,5592,0,59,Dec
542,GOC 04 | IUPAC Nomenclature | Class 11/JEE | RAFTAAR,2021-12-04,33127,1096,0,165,Dec
543,Relation & Function 03 | Functions | Vertical Line Tests | Finding Domain | Class 11/JEE | RAFTAAR,2021-12-04,29893,1300,0,612,Dec
544,Motion in a straight Line 05 | Graph Related Questions | Class 11/JEE | RAFTAAR,2021-12-04,29236,1136,0,173,Dec
545,Structure Of Atom 01 | Sub Atomic Particles | Cathode Rays & Anode Rays | Class11/JEE | RAFTAAR,2021-12-03,66918,2529,0,691,Dec
546,Relation & Function 02 | Relations | Functions | Class 11/JEE | RAFTAAR,2021-12-03,35222,1385,0,441,Dec
547,Motion in a straight Line 04 | Uniformly Accelerated Motion | Motion Under Gravity | Class 11/JEE,2021-12-03,30648,1151,0,143,Dec
548,Mole Concept 09 | Law of Chemical Combinations | Significance Figures | Class 11/JEE | RAFTAAR,2021-12-02,23635,898,0,341,Dec
549,Relation & Function 01 | Venn Diagram | Cartesian Product | Relation | Discussion | Class 11,2021-12-02,57168,2097,0,510,Dec
550,Motion in a straight Line 03 | Average & Inst Acceleration | Uniformly Accelerated Motion | Class 11,2021-12-02,38933,1510,0,230,Dec
551,रुको मत आगे चलते रहो!!🚶🏼‍♂️ |  How to become Successful | Physics Wallah #Shorts,2021-12-02,21952,2621,0,33,Dec
552,Mole Concept 08 || Double Titration || Average Atomic/Molecular Mass || Class 11/JEE || RAFTAAR,2021-12-01,26275,1038,0,616,Dec
553,Set Theory 02 || Power Sets || Operations on Sets || Class 11/JEE || RAFTAAR,2021-12-01,54169,1852,0,466,Dec
554,"Motion in a straight Line 02 || Average & Inst Velocity, Speed & Acceleration  || Class 11/JEE",2021-12-01,53020,1732,0,245,Dec
555,Motion in a straight Line 01 || Distance & Displacement || Class 11/JEE || RAFTAAR,2021-11-30,77493,2551,0,357,Nov
556,Mole Concept 07 || Percentage Yield || Mixing of Reacting Solutions || Class 11/JEE || RAFTAAR,2021-11-30,24833,1096,0,462,Nov
557,Set Theory 01 || Representation of Sets || Types of Sets || Class 11/JEE || RAFTAAR,2021-11-30,90807,3073,0,505,Nov
558,#ConceptChamkega | Motion of Charged Particles | Physics NCERT Chapter 4 | Physics Wallah #Shorts,2021-11-30,19497,1461,0,28,Nov
559,Mole Concept 06 || Application of Limiting Reagent || Percentage Purity || Class 11/JEE || RAFTAAR,2021-11-29,32033,1366,0,702,Nov
560,Basics of Mathematics 07 || Logarithm || Class 11/JEE || RAFTAAR,2021-11-29,81254,2849,0,497,Nov
561,Mathematical Tools 08 || Product of Vector || Class 11/JEE || RAFTAAR,2021-11-29,41467,1719,0,345,Nov
562,GOC 03 || IUPAC Nomenclature Rules || Hydrocarbon Nomenclature || Class 11/JEE || RAFTAAR,2021-11-28,52432,1781,0,203,Nov
563,GOC 02 || Double Bond Equivalent || Classification of Organic Compound || Class 11/JEE || RAFTAAR,2021-11-27,61952,2084,0,200,Nov
564,Basics of Mathematics 06 || Modulus Inequalities || Class 11/JEE || RAFTAAR,2021-11-27,51040,1873,0,854,Nov
565,Mathematical Tools 07 || Polygon Law || Position Vector || Component of Vector || Class 11/JEE,2021-11-27,44827,1909,0,344,Nov
566,PRADEEP KUMAR from Physics Wallah secured RANK 2479 in JEE Advanced 2021 🔥🔥,2021-11-27,9729,560,0,8,Nov
567,PRATHAM RAJ BHATT from Physics Wallah secured RANK 2284 in JEE Advanced 2021 🔥🔥,2021-11-27,4891,268,0,6,Nov
568,DEEPAK KUMAR from Physics Wallah secured RANK 2583 in JEE Advanced 2021 🔥🔥,2021-11-27,11072,605,0,22,Nov
569,SUMIT GHOSH from Physics Wallah secured RANK 2005 in JEE Advanced 2021 🔥🔥,2021-11-27,9857,767,0,13,Nov
570,Mole Concept 05 || Volume Strength || Oleum Sample || Class 11/JEE || RAFTAAR,2021-11-26,40867,1768,0,309,Nov
571,Basics of Mathematics 05 || Geometrical Interpretation of Modulus Function || Class 11/JEE RAFTAAR,2021-11-26,45358,1878,0,982,Nov
572,Mathematical Tools 06 || Introduction to Vectors || Vector Addition || Class 11/JEE || RAFTAAR,2021-11-26,60726,2326,0,228,Nov
573,SAHIL KUMAR from Physics Wallah secured RANK 2686 in JEE Advanced 2021 🔥🔥,2021-11-26,5466,319,0,7,Nov
574,JAY TANDIA from Physics Wallah secured RANK 1926 in JEE Advanced 2021 🔥🔥,2021-11-26,3867,275,0,10,Nov
575,RITIK KUMAR from Physics Wallah secured RANK 2952 in JEE Advanced 2021 🔥🔥,2021-11-26,3342,216,0,13,Nov
576,Mole Concept 04 || Box Method || Mixing of Non Reacting Solutions || Class 11/JEE || RAFTAAR,2021-11-25,49357,1957,0,653,Nov
577,Basics of Mathematics 04 || Homework Discussion || Modulus Practice || Class 11/JEE RAFTAAR,2021-11-25,49113,1978,0,1421,Nov
578,Mathematical Tools 05 || Integration || Class 11/JEE || RAFTAAR,2021-11-25,53462,2622,0,586,Nov
579,SUBRATA BISWAS from Physics Wallah secured RANK 177 in JEE Advanced 2021 🔥🔥,2021-11-25,7411,411,0,48,Nov
580,ROHIT CHOUDHARY from Physics Wallah secured RANK 3027 in JEE Advanced 2021 🔥🔥,2021-11-25,3259,231,0,4,Nov
581,PRERIT TIWARI from Physics Wallah secured RANK 117 in JEE Advanced 2021 🔥🔥,2021-11-25,5108,313,0,6,Nov
582,Mole Concept 03 || Concentration Terms || Class 11/JEE || RAFTAAR,2021-11-24,61563,2466,0,288,Nov
583,Basics of Mathematics 03 || Rational Inequalities || Absolute Value Function || Class 11/JEE,2021-11-24,59960,2416,0,1390,Nov
584,Mathematical Tools 04 || AOD || Introduction to Integration || Class 11/JEE || RAFTAAR,2021-11-24,61202,2485,0,373,Nov
585,VIKAS SAGAR from Physics Wallah secured RANK 1230 in JEE Advanced 2021 🔥🔥,2021-11-24,6062,346,0,7,Nov
586,OM RAKHMA KALAMBE from Physics Wallah secured RANK 1015  in JEE Advanced 2021 🔥🔥,2021-11-24,3334,212,0,9,Nov
587,AKSHAT CHOUHAN from Physics Wallah secured RANK 1867 in JEE Advanced 2021 🔥🔥,2021-11-24,2610,174,0,4,Nov
588,CHIRAG JINDAL from Physics Wallah secured RANK 3718  in JEE Advanced 2021 🔥🔥,2021-11-23,4834,302,0,11,Nov
589,Mathematical Tools 03 || Chain Rule || Double Differentiation || AOD || Class 11/JEE || RAFTAAR,2021-11-23,79164,3319,0,486,Nov
590,Basics of Mathematics 02 || System of Inequations (Intersection) || Class 11/JEE || RAFTAAR,2021-11-23,86337,3468,0,1891,Nov
591,Mole Concept 02 || Mole Concept || Class 11/JEE || RAFTAAR,2021-11-23,86855,3607,0,450,Nov
592,PRATHIPATI RAJITHA from Physics Wallah secured RANK 3248 in JEE Advanced 2021 🔥🔥,2021-11-23,4828,296,0,13,Nov
593,Mathematical Tools 02 || Introduction to Differentiation || Class 11/JEE || RAFTAAR,2021-11-22,125060,5067,0,635,Nov
594,Mole Concept 01 || Physical Properties and Percentage Composition || Class 11/JEE || RAFTAAR,2021-11-22,137911,6388,0,807,Nov
595,Basics of Mathematics 01 || Wavy Curve Method || Class 11/JEE || RAFTAAR,2021-11-22,170574,7509,0,2192,Nov
596,RINSHI KUMARI from Physics Wallah secured RANK 3242 in JEE Advanced 2021 🔥🔥,2021-11-22,8801,549,0,46,Nov
597,SHIVAM RAGHUWANSHI from Physics Wallah secured RANK 4150 in JEE Advanced 2021 🔥🔥,2021-11-22,4142,308,0,12,Nov
598,NIKHIL SWAMI from Physics Wallah secured RANK 3191 in JEE Advanced 2021 🔥🔥,2021-11-22,4485,305,0,12,Nov
599,GOC 01 || Introduction & Classification of Organic Chemistry || Class 11/JEE || RAFTAAR,2021-11-21,191373,9199,0,1029,Nov
600,ASHUTOSH KUMAR SINGH  from Physics Wallah secured RANK 2540 in JEE Advanced 2021 🔥🔥,2021-11-21,11080,680,0,24,Nov
601,Let's Start Our Journey with RAFTAAR 🚀 || Mathematical Tools 01,2021-11-21,294142,14952,0,1985,Nov
602,PRATHAM RAJ BHATT from Physics Wallah secured RANK 2284 in JEE Advanced 2021 🔥🔥,2021-11-21,6463,419,0,48,Nov
603,GOVRANI KEYUR HITESH from Physics Wallah secured RANK 6388 in JEE Advanced 2021 🔥🔥,2021-11-20,6748,397,0,11,Nov
604,SUGADARE SACHIN GANESH from Physics Wallah secured RANK 1519  in JEE Advanced 2021 🔥🔥,2021-11-20,5917,384,0,11,Nov
605,RUDRANSH SHISHODIA from Physics Wallah secured RANK 6930 in JEE Advanced 2021 🔥🔥,2021-11-19,4659,283,0,8,Nov
606,AMAN SHARMA from Physics Wallah secured RANK 1192 in JEE Advanced 2021 🔥🔥,2021-11-19,5429,342,0,12,Nov
607,SAGAR KUMAR from Physics Wallah secured RANK 1108 in JEE Advanced 2021 🔥🔥,2021-11-18,6256,415,0,16,Nov
608,RISHI BACHHUKA from Physics Wallah secured RANK 11937 in JEE Advanced 2021 🔥🔥,2021-11-18,5929,340,0,30,Nov
609,KATLA ROHITH KUMAR REDDY from Physics Wallah secured RANK 1039 in JEE Advanced 2021 🔥🔥,2021-11-18,12961,573,0,29,Nov
610,PRIYANSHU KUMAR from Physics Wallah secured RANK 5374 in JEE Advanced 2021 🔥🔥,2021-11-17,7859,480,0,17,Nov
611,AKASH KUMAR from Physics Wallah secured RANK 798  in JEE Advanced 2021 🔥🔥,2021-11-17,9180,540,0,50,Nov
612,ARIN RAY from Physics Wallah secured RANK 5449 in JEE Advanced 2021 🔥🔥,2021-11-16,18565,1180,0,93,Nov
613,MOHIT GUPTA from Physics Wallah secured RANK 345 in JEE Advanced 2021 🔥🔥,2021-11-16,17187,1140,0,32,Nov
614,RITIK from Physics Wallah secured RANK 6808 in JEE Advanced 2021 🔥🔥,2021-11-12,13054,789,0,18,Nov
615,HARSHAL NITIN CHAWARE from Physics Wallah secure RANK 4651 in JEE Advanced 2021 🔥🔥,2021-11-12,7321,402,0,7,Nov
616,ADNAN AHMAD from Physics Wallah secured RANK 1150 in JEE Advanced 2021 🔥🔥,2021-11-11,8955,550,0,32,Nov
617,ADITYA SARAN from Physics Wallah secured RANK 9758 in JEE Advanced 2021 🔥🔥,2021-11-11,9098,595,0,40,Nov
618,MAYANK PRATAP SINGH from Physics Wallah secured RANK 1203 in JEE Advanced 2021 🔥🔥,2021-11-10,6574,306,0,16,Nov
619,KRISH BISHWANATH from Physics Wallah secured RANK 1134 in JEE Advanced 2021 🔥🔥,2021-11-10,6900,363,0,23,Nov
620,NIKUNJ GUPTA from Physics Wallah secured RANK 9774 in JEE Advanced 2021 🔥🔥,2021-11-09,6359,364,0,21,Nov
621,NITYAM from Physics Wallah secured RANK 4719 in JEE Advanced 2021 🔥🔥,2021-11-09,6443,375,0,18,Nov
622,DEEPAK KUMAR from Physics Wallah secured RANK 9255 in JEE Advanced 2021 🔥🔥,2021-11-08,5596,304,0,23,Nov
623,ARUP MAHATHA from Physics Wallah secured RANK 7614 in JEE Advanced 2021 🔥🔥,2021-11-08,6611,421,0,13,Nov
624,VANSH RAJ SACHAN from Physics Wallah secured RANK 1604 in JEE Advanced 2021 🔥🔥,2021-11-07,7148,405,0,18,Nov
625,AKASH KUMAR from Physics Wallah secured RANK 798 in JEE Advanced 2021 🔥🔥,2021-11-07,9531,627,0,24,Nov
626,RAJEEV KANDPAL from Physics Wallah secured RANK 1957 in JEE Advanced 2021 🔥🔥,2021-11-06,7282,385,0,10,Nov
627,ANISH KUMAR SAHU from Physics Wallah secured RANK 681 in JEE Advanced 2021 🔥🔥,2021-11-06,11566,702,0,34,Nov
628,MANISH KUMAR from Physics Wallah secured RANK 2494 in JEE Advanced 2021 🔥🔥,2021-11-05,6638,395,0,6,Nov
629,M.S. AKSHAY RAJ from Physics Wallah secured RANK 501 in JEE Advanced 2021 🔥🔥,2021-11-05,11384,644,0,53,Nov
630,ABHISHEK BHARDWAJ from Physics Wallah secured RANK 3478 in JEE Advanced 2021 🔥🔥,2021-11-05,7466,418,0,42,Nov
631,PRADEEP RAJESH MUNDLIK from Physics Wallah secured RANK 266 in JEE Advanced 2021 🔥🔥,2021-11-04,12166,641,0,44,Nov
632,ABHIJEET PANDEY from Physics Wallah secured RANK 3567 in JEE Advanced 2021 🔥🔥,2021-11-04,12050,761,0,33,Nov
633,RAUSHAN KUMAR from Physics Wallah secured RANK 162 in JEE Advanced 2021 🔥🔥,2021-11-04,22982,1157,0,96,Nov
634,Physics Behind Diya | Happy Diwali | Capillary Action | Physics Wallah #Shorts,2021-11-03,38101,4564,0,271,Nov
635,#ConceptChamkega | Difference between Boiling and Vaporization | Physics Wallah #Shorts,2021-10-31,35286,2967,0,82,Oct
636,Whenever You Feel Discouraged 😔 WATCH THIS!!! 💪 | Physics Wallah #Shorts,2021-10-28,41685,5312,0,149,Oct
637,Struggling Story of a JEE Aspirant! Journey to IIT Kharagpur 🔥 Check Description.,2021-10-27,276998,28850,0,921,Oct
638,"#ConceptChamkega | Sequence and Series - Sum of Infinite Series, JEE Main | Physics Wallah #Shorts",2021-10-26,26409,2152,0,89,Oct
639,TRY IT FOR 21 DAYS TO CHANGE YOUR LIFE! | Motivational Video | Physics Wallah #Shorts,2021-10-24,66075,6515,0,124,Oct
640,#ConceptChamkega | Bond Angle Drago's Rule | Chemical Bonding - JEE Main | Physics Wallah #Shorts,2021-10-22,39074,2837,0,74,Oct
641,Language is not a Barrier to beat IIT || JEE Advanced Topper,2021-10-21,72814,5828,0,175,Oct
642,How PhysicsWallah Helped Saurabh Kulkarni to Get AIR 391 in IIT JEE Advanced 2021???,2021-10-21,356809,38870,0,406,Oct
643,How PW Helped Divyansh to Get AIR 48 in JEE Adv 2021? || JEE ULTIMATE & Toppers JEE ADVANCED Batch,2021-10-21,103855,8658,0,164,Oct
644,How PW Helped Priyanshu to Get AIR 36 in JEE Advanced 2021? || PRAYAS & Toppers JEE ADVANCED Batch,2021-10-21,144744,13260,0,284,Oct
645,Be Worth It | Know Your Value | Physics Wallah #Shorts,2021-10-20,93273,9026,0,565,Oct
646,How To Increase Productivity | How To Increase Efficiency | Physics Wallah #Shorts,2021-10-17,43687,4316,0,137,Oct
647,#ConceptChamkega | Calculate Number of Elements In A Period | Chemistry | Physics Wallah #Shorts,2021-10-14,29438,1933,0,143,Oct
648,JEE RESULTS KA DARRR 😰 Check Description!!!,2021-10-13,82493,7381,0,348,Oct
649,How to Deal with Pressure | How to Manage Stress as a Student | Physics Wallah #Shorts,2021-10-12,58354,6900,0,252,Oct
650,Never do these Mistakes while Preparing for JEE 2022 || Test Analysis Kaise Kare???,2021-10-11,45320,4442,0,419,Oct
651,Stream Or College What Should You Choose??🤔 | Counselling With PW | Physics Wallah #Shorts,2021-10-10,43764,3029,0,110,Oct
652,#ConceptChamkega | Laws of Motion | Physics | Physics Wallah #Shorts,2021-10-07,48522,3673,0,247,Oct
653,IIT Cutoff 2021 With Kundan Sir | Counselling With Physics Wallah | Road To IIT  #Shorts,2021-10-05,87673,6941,0,442,Oct
654,Best of Luck For JEE Advanced 2021 from Physics Wallah,2021-10-02,95970,10512,0,944,Oct
655,Top 3 Things To Remember On The Day Of Exam | Exam Tips for JEE Advanced | Physics Wallah #Shorts,2021-10-01,34631,3239,0,86,Oct
656,The Art of JEE Advanced | JEE Advanced 2021 Strategy and Tips | Sachin Sir | Physics Wallah #Shorts,2021-09-30,352604,34859,0,243,Sep
657,Psychology Behind Cracking JEE Advanced | JEE Advanced 2021 Strategy | Physics Wallah #Shorts,2021-09-28,50715,4630,0,129,Sep
658,How to Ace JEE Advanced | JEE Advanced 2021 Strategy | Mohan Sir | Physics Wallah #Shorts,2021-09-26,53459,3562,0,190,Sep
659,How to Study in Drop Year?? Strategy for JEE 2022!!! by MSM Sir,2021-09-09,186341,10928,0,1193,Sep
660,HYDROGEN & S-BLOCK in One Shot - All Concepts & PYQs | Class 11 | JEE Main & Advanced,2021-09-08,122510,4639,0,264,Sep
661,Motivational Poem For Students | Motivation For Future IITians | Harsh Sir | Physics Wallah #Shorts,2021-09-07,85015,7580,0,159,Sep
662,SIMPLE HARMONIC MOTION in One Shot - All Concepts & PYQs | Class 11 | JEE Main & Advanced,2021-09-07,187248,6877,0,290,Sep
663,"Hum LADENGE bhi, Aur JEETENGE bhi !!! Powerful Motivational Video for Droppers ⚡🙏",2021-09-07,78405,6430,0,636,Sep
664,TRIGONOMETRY IN ONE SHOT (Part 1) - All Concepts & PYQs | Class 11 | JEE Main & Advanced,2021-09-05,271148,10765,0,465,Sep
665,Messages for Our Teachers from Students - Team JEE Wallah,2021-09-05,55567,4854,0,472,Sep
666,Teacher's Day Special - From Physics Wallah Family!! ❤️,2021-09-05,78223,9301,0,1526,Sep
667,Another MATHEMAGICIAN is Here ⚡⚡ Ab IIT Maths Ka Darr Khatm !!!,2021-09-04,266131,17494,0,1751,Sep
668,Manzil Returns and What's in the Upcoming Lecture of One Shot series,2021-09-03,108164,8029,0,278,Sep
669,Please Welcome KOHINOOR of Physics 💎✨,2021-09-02,327245,24080,0,1998,Sep
